total_memory(B),available_memory(B),used_memory(B),free_memory(B),percent_used(%),active_memory(B),inactive_memory(B),buffers(B),cached(B),shared_memory(B),slab(B)
7910813696,6849773568,779194368,6691270656,13.4,114364416,639033344,19095552,421253120,3678208,187846656
7910813696,6849773568,779194368,6691270656,13.4,114364416,639033344,19095552,421253120,3678208,187985920
7910813696,6849773568,779194368,6691270656,13.4,114364416,639033344,19099648,421249024,3678208,187985920
7910813696,6849773568,779194368,6691270656,13.4,114364416,639033344,19103744,421244928,3678208,188133376
7910813696,6849773568,779194368,6691270656,13.4,114364416,639033344,19103744,421244928,3678208,188133376
7910813696,6849773568,779186176,6691270656,13.4,114364416,639016960,19103744,421253120,3678208,187813888
7910813696,6849773568,779186176,6691270656,13.4,114364416,639016960,19103744,421253120,3678208,187813888
7910813696,6849773568,779186176,6691270656,13.4,114364416,639016960,19103744,421253120,3678208,187723776
7910813696,6849773568,779186176,6691270656,13.4,114364416,639016960,19103744,421253120,3678208,187723776
7910813696,6849773568,779186176,6691270656,13.4,114364416,639016960,19103744,421253120,3678208,187912192
7910813696,6849773568,779186176,6691270656,13.4,114364416,639016960,19103744,421253120,3678208,187912192
7910813696,6849773568,779186176,6691270656,13.4,114364416,639016960,19103744,421253120,3678208,187764736
7910813696,6849773568,779186176,6691270656,13.4,114364416,639016960,19111936,421244928,3678208,187764736
7910813696,6849789952,779177984,6691270656,13.4,114380800,639016960,19111936,421253120,3678208,188018688
7910813696,6849789952,779177984,6691270656,13.4,114380800,639016960,19111936,421253120,3678208,188018688
7910813696,6849798144,779169792,6691278848,13.4,114380800,638984192,19111936,421253120,3678208,188018688
7910813696,6849798144,779169792,6691278848,13.4,114380800,638984192,19111936,421253120,3678208,188018688
7910813696,6849798144,779169792,6691278848,13.4,114380800,638984192,19111936,421253120,3678208,188272640
7910813696,6849798144,779169792,6691278848,13.4,114380800,638984192,19111936,421253120,3678208,188272640
7910813696,6849798144,779169792,6691278848,13.4,114380800,638984192,19111936,421253120,3678208,187731968
7910813696,6849540096,779427840,6691020800,13.4,114380800,638984192,19111936,421253120,3678208,187731968
7910813696,6849540096,779419648,6691020800,13.4,114380800,638984192,19111936,421261312,3678208,187965440
7910813696,6849540096,779419648,6691020800,13.4,114380800,638984192,19120128,421253120,3678208,187965440
7910813696,6849540096,779411456,6691020800,13.4,114380800,638984192,19120128,421261312,3678208,187998208
7910813696,6849540096,779411456,6691020800,13.4,114380800,638984192,19120128,421261312,3678208,187998208
7910813696,6849540096,779411456,6691020800,13.4,114380800,638984192,19120128,421261312,3678208,187768832
7910813696,6849540096,779411456,6691020800,13.4,114380800,638984192,19120128,421261312,3678208,187768832
7910813696,6849540096,779411456,6691020800,13.4,114380800,638984192,19120128,421261312,3678208,187858944
7910813696,6849540096,779411456,6691020800,13.4,114380800,638984192,19120128,421261312,3678208,187858944
7910813696,6849794048,779157504,6691274752,13.4,114380800,638984192,19120128,421261312,3678208,188063744
7910813696,6849794048,779157504,6691274752,13.4,114380800,638984192,19120128,421261312,3678208,188063744
7910813696,6849830912,779120640,6691311616,13.4,114380800,638984192,19120128,421261312,3678208,187727872
7910813696,6849830912,779120640,6691311616,13.4,114380800,638984192,19124224,421257216,3678208,187727872
7910813696,6849830912,779120640,6691311616,13.4,114380800,638984192,19128320,421253120,3678208,187981824
7910813696,6849830912,779120640,6691311616,13.4,114380800,638984192,19128320,421253120,3678208,187981824
7910813696,6851944448,777011200,6693412864,13.4,114388992,638967808,19128320,421261312,3678208,187990016
7910813696,6851944448,777011200,6693412864,13.4,114388992,638967808,19128320,421261312,3678208,187990016
7910813696,6851952640,777011200,6693412864,13.4,114397184,638967808,19128320,421261312,3678208,187744256
7910813696,6851952640,777011200,6693412864,13.4,114397184,638967808,19128320,421261312,3678208,187744256
7910813696,6851952640,777011200,6693412864,13.4,114397184,638967808,19128320,421261312,3678208,188080128
7910813696,6851952640,777011200,6693412864,13.4,114397184,638967808,19128320,421261312,3678208,188080128
7910813696,6851952640,777011200,6693412864,13.4,114397184,638967808,19128320,421261312,3678208,188252160
7910813696,6851952640,777007104,6693412864,13.4,114397184,638967808,19132416,421261312,3678208,188252160
7910813696,6851952640,777003008,6693412864,13.4,114397184,638967808,19136512,421261312,3678208,187719680
7910813696,6851952640,777003008,6693412864,13.4,114397184,638967808,19136512,421261312,3678208,187719680
7910813696,6851952640,777003008,6693412864,13.4,114397184,638967808,19136512,421261312,3678208,187973632
7910813696,6851952640,777003008,6693412864,13.4,114397184,638967808,19136512,421261312,3678208,187973632
7910813696,6851952640,777003008,6693412864,13.4,114397184,638967808,19136512,421261312,3678208,188227584
7910813696,6851952640,777003008,6693412864,13.4,114397184,638967808,19136512,421261312,3678208,188227584
7910813696,6851698688,777256960,6693158912,13.4,114397184,638971904,19136512,421261312,3678208,187744256
7910813696,6851698688,777256960,6693158912,13.4,114397184,638971904,19136512,421261312,3678208,187744256
7910813696,6851956736,776998912,6693416960,13.4,114397184,638971904,19136512,421261312,3678208,188243968
7910813696,6851956736,776998912,6693416960,13.4,114397184,638971904,19144704,421253120,3678208,188243968
7910813696,6851706880,777240576,6693163008,13.4,114397184,638971904,19144704,421265408,3678208,187854848
7910813696,6851706880,777240576,6693163008,13.4,114397184,638971904,19144704,421265408,3678208,187854848
7910813696,6849630208,779333632,6691069952,13.4,114413568,638971904,19144704,421265408,3678208,187740160
7910813696,6849630208,779333632,6691069952,13.4,114413568,638971904,19144704,421265408,3678208,187740160
7910813696,6849630208,779333632,6691069952,13.4,114413568,638971904,19144704,421265408,3678208,187994112
7910813696,6849630208,779333632,6691069952,13.4,114413568,638971904,19144704,421265408,3678208,187994112
7910813696,6849630208,779329536,6691069952,13.4,114413568,638971904,19144704,421269504,3678208,188026880
7910813696,6849630208,779329536,6691069952,13.4,114413568,638971904,19144704,421269504,3678208,188026880
7910813696,6849630208,779329536,6691069952,13.4,114413568,638971904,19144704,421269504,3678208,187731968
7910813696,6849630208,779325440,6691069952,13.4,114413568,638971904,19148800,421269504,3678208,187731968
7910813696,6849630208,779317248,6691069952,13.4,114413568,638971904,19152896,421273600,3678208,187985920
7910813696,6849630208,779317248,6691069952,13.4,114413568,638971904,19152896,421273600,3678208,187985920
7910813696,6849630208,779317248,6691069952,13.4,114413568,638971904,19152896,421273600,3678208,187994112
7910813696,6849630208,779317248,6691069952,13.4,114413568,638971904,19152896,421273600,3678208,187994112
7910813696,6849630208,779317248,6691069952,13.4,114413568,638971904,19152896,421273600,3678208,187805696
7910813696,6849630208,779317248,6691069952,13.4,114413568,638971904,19152896,421273600,3678208,187805696
7910813696,6849630208,779317248,6691069952,13.4,114413568,638971904,19152896,421273600,3678208,187977728
7910813696,6849630208,779317248,6691069952,13.4,114413568,638971904,19152896,421273600,3678208,187977728
7910813696,6851735552,777211904,6693175296,13.4,114413568,638971904,19161088,421265408,3678208,187994112
7910813696,6851735552,777211904,6693175296,13.4,114413568,638971904,19161088,421265408,3678208,187994112
7910813696,6851735552,777203712,6693175296,13.4,114413568,638988288,19161088,421273600,3678208,187723776
7910813696,6851735552,777203712,6693175296,13.4,114413568,638988288,19161088,421273600,3678208,187723776
7910813696,6849667072,779296768,6691082240,13.4,114438144,638988288,19161088,421273600,3678208,187977728
7910813696,6849667072,779296768,6691082240,13.4,114438144,638988288,19161088,421273600,3678208,187977728
7910813696,6849667072,779296768,6691082240,13.4,114438144,638988288,19161088,421273600,3678208,187977728
7910813696,6849667072,779296768,6691082240,13.4,114438144,638988288,19161088,421273600,3678208,187977728
7910813696,6849667072,779296768,6691082240,13.4,114438144,638988288,19161088,421273600,3678208,187723776
7910813696,6849667072,779296768,6691082240,13.4,114438144,638988288,19161088,421273600,3678208,187723776
7910813696,6849667072,779288576,6691082240,13.4,114438144,638988288,19169280,421273600,3678208,188002304
7910813696,6849667072,779288576,6691082240,13.4,114438144,638988288,19169280,421273600,3678208,188002304
7910813696,6849916928,779038720,6691332096,13.4,114438144,638984192,19169280,421273600,3678208,187805696
7910813696,6849916928,779038720,6691332096,13.4,114438144,638984192,19169280,421273600,3678208,187805696
7910813696,6849916928,779038720,6691332096,13.4,114438144,638984192,19169280,421273600,3678208,187805696
7910813696,6849916928,779038720,6691332096,13.4,114438144,638984192,19169280,421273600,3678208,187805696
7910813696,6849925120,779030528,6691340288,13.4,114438144,638984192,19169280,421273600,3678208,188002304
7910813696,6849925120,779030528,6691340288,13.4,114438144,638984192,19169280,421273600,3678208,188002304
7910813696,6849929216,779026432,6691344384,13.4,114438144,638984192,19169280,421273600,3678208,188149760
7910813696,6849929216,779026432,6691344384,13.4,114438144,638984192,19169280,421273600,3678208,188149760
7910813696,6849929216,779026432,6691344384,13.4,114438144,638984192,19169280,421273600,3678208,187731968
7910813696,6849929216,779022336,6691344384,13.4,114438144,638984192,19173376,421273600,3678208,187731968
7910813696,6849929216,779018240,6691344384,13.4,114438144,638984192,19177472,421273600,3678208,187731968
7910813696,6849929216,779018240,6691344384,13.4,114438144,638984192,19177472,421273600,3678208,187731968
7910813696,6852042752,776916992,6693445632,13.4,114450432,639053824,19177472,421273600,3678208,188280832
7910813696,6852042752,776916992,6693445632,13.4,114450432,639053824,19177472,421273600,3678208,188280832
7910813696,6852046848,776912896,6693445632,13.4,114454528,639053824,19177472,421277696,3678208,187731968
7910813696,6852046848,776912896,6693445632,13.4,114454528,639053824,19177472,421277696,3678208,187731968
7910813696,6852046848,776912896,6693445632,13.4,114454528,639053824,19177472,421277696,3678208,187985920
7910813696,6852046848,776912896,6693445632,13.4,114454528,639053824,19177472,421277696,3678208,187985920
7910813696,6852046848,776912896,6693445632,13.4,114454528,639053824,19177472,421277696,3678208,188010496
7910813696,6852046848,776908800,6693445632,13.4,114454528,639053824,19181568,421277696,3678208,188010496
7910813696,6852046848,776904704,6693445632,13.4,114454528,639053824,19185664,421277696,3678208,187994112
7910813696,6852046848,776904704,6693445632,13.4,114454528,639053824,19185664,421277696,3678208,187994112
7910813696,6852046848,776904704,6693445632,13.4,114454528,639053824,19185664,421277696,3678208,187740160
7910813696,6852046848,776904704,6693445632,13.4,114454528,639053824,19185664,421277696,3678208,187740160
7910813696,6852046848,776904704,6693445632,13.4,114454528,639053824,19185664,421277696,3678208,187994112
7910813696,6852046848,776904704,6693445632,13.4,114454528,639053824,19185664,421277696,3678208,187994112
7910813696,6852046848,776904704,6693445632,13.4,114454528,639053824,19185664,421277696,3678208,187863040
7910813696,6852046848,776904704,6693445632,13.4,114454528,639053824,19185664,421277696,3678208,187863040
7910813696,6852046848,776904704,6693445632,13.4,114454528,639053824,19185664,421277696,3678208,187863040
7910813696,6852046848,776896512,6693445632,13.4,114454528,639053824,19193856,421277696,3678208,187863040
7910813696,6851006464,777936896,6692405248,13.4,114454528,639803392,19193856,421277696,3678208,188235776
7910813696,6851006464,777936896,6692405248,13.4,114454528,639803392,19193856,421277696,3678208,188235776
7910813696,6846287872,782655488,6687686656,13.5,114454528,641912832,19193856,421277696,3678208,187981824
7910813696,6844194816,784748544,6685593600,13.5,114454528,641912832,19193856,421277696,3678208,188030976
7910813696,6844194816,784748544,6685593600,13.5,114454528,641912832,19193856,421277696,3678208,188030976
7910813696,6843756544,785203200,6685134848,13.5,114470912,642527232,19193856,421281792,3678208,188059648
7910813696,6843502592,785457152,6684880896,13.5,114470912,642527232,19193856,421281792,3678208,187772928
7910813696,6843502592,785457152,6684880896,13.5,114470912,642527232,19193856,421281792,3678208,187772928
7910813696,6843502592,785457152,6684880896,13.5,114470912,642527232,19193856,421281792,3678208,187772928
7910813696,6843502592,785457152,6684880896,13.5,114470912,642527232,19193856,421281792,3678208,187928576
7910813696,6843502592,785457152,6684880896,13.5,114470912,642527232,19193856,421281792,3678208,187928576
7910813696,6843502592,785457152,6684880896,13.5,114470912,642527232,19193856,421281792,3678208,188182528
7910813696,6842986496,785973248,6684364800,13.5,114470912,641527808,19193856,421281792,3678208,187838464
7910813696,6842986496,785969152,6684364800,13.5,114470912,641527808,19197952,421281792,3678208,187838464
7910813696,6847315968,781635584,6688694272,13.4,114470912,641527808,19202048,421281792,3678208,187838464
7910813696,6847315968,781635584,6688694272,13.4,114470912,641527808,19202048,421281792,3678208,187789312
7910813696,6847315968,781635584,6688694272,13.4,114470912,641527808,19202048,421281792,3678208,187789312
7910813696,6847315968,781635584,6688694272,13.4,114470912,641527808,19202048,421281792,3678208,187789312
7910813696,6847315968,781635584,6688694272,13.4,114470912,641527808,19202048,421281792,3678208,188043264
7910813696,6847315968,781635584,6688694272,13.4,114470912,641527808,19202048,421281792,3678208,188043264
7910813696,6847315968,781635584,6688694272,13.4,114470912,641503232,19202048,421281792,3678208,188248064
7910813696,6847062016,781889536,6688440320,13.4,114470912,641503232,19202048,421281792,3678208,187854848
7910813696,6847062016,781889536,6688440320,13.4,114470912,641503232,19202048,421281792,3678208,187854848
7910813696,6846803968,782147584,6688182272,13.5,114470912,641503232,19202048,421281792,3678208,188108800
7910813696,6846803968,782147584,6688182272,13.5,114470912,641503232,19202048,421281792,3678208,187854848
7910813696,6846803968,782147584,6688182272,13.5,114470912,641503232,19202048,421281792,3678208,187854848
7910813696,6846550016,782389248,6687924224,13.5,114470912,641503232,19210240,421289984,3678208,187752448
7910813696,6846550016,782389248,6687924224,13.5,114479104,641495040,19210240,421289984,3678208,188006400
7910813696,6846550016,782389248,6687924224,13.5,114479104,641495040,19210240,421289984,3678208,188006400
7910813696,6846550016,782389248,6687924224,13.5,114479104,641495040,19210240,421289984,3678208,188047360
7910813696,6846550016,782389248,6687924224,13.5,114479104,641495040,19210240,421289984,3678208,188243968
7910813696,6846550016,782389248,6687924224,13.5,114479104,641495040,19210240,421289984,3678208,188243968
7910813696,6846550016,782389248,6687924224,13.5,114479104,641495040,19210240,421289984,3678208,187990016
7910813696,6846816256,782123008,6688190464,13.4,114470912,641916928,19210240,421289984,3678208,187760640
7910813696,6846816256,782123008,6688190464,13.4,114470912,641916928,19210240,421289984,3678208,187760640
7910813696,6844723200,784216064,6686097408,13.5,114470912,642199552,19210240,421289984,3678208,187760640
7910813696,6844723200,784216064,6686097408,13.5,114470912,642199552,19210240,421289984,3678208,188014592
7910813696,6844723200,784216064,6686097408,13.5,114470912,642199552,19210240,421289984,3678208,188014592
7910813696,6844723200,784216064,6686097408,13.5,114470912,642199552,19210240,421289984,3678208,188268544
7910813696,6844743680,784216064,6686097408,13.5,114487296,642285568,19210240,421289984,3678208,188063744
7910813696,6844743680,784216064,6686097408,13.5,114487296,642285568,19210240,421289984,3678208,188063744
7910813696,6844743680,784216064,6686097408,13.5,114487296,642285568,19210240,421289984,3678208,188063744
7910813696,6844743680,784207872,6686097408,13.5,114487296,642285568,19218432,421289984,3678208,187990016
7910813696,6844743680,784207872,6686097408,13.5,114487296,642285568,19218432,421289984,3678208,187990016
7910813696,6844743680,784207872,6686097408,13.5,114487296,642285568,19218432,421289984,3678208,187768832
7910813696,6845972480,782737408,6687567872,13.5,114495488,641097728,19218432,421289984,3678208,187768832
7910813696,6845972480,782737408,6687567872,13.5,114495488,641097728,19218432,421289984,3678208,187768832
7910813696,6845972480,782737408,6687567872,13.5,114495488,641097728,19218432,421289984,3678208,188022784
7910813696,6845972480,782737408,6687567872,13.5,114495488,641097728,19218432,421289984,3678208,188022784
7910813696,6845972480,782737408,6687567872,13.5,114495488,641097728,19218432,421289984,3678208,188022784
7910813696,6845972480,782737408,6687567872,13.5,114495488,641097728,19218432,421289984,3678208,188022784
7910813696,6846177280,782745600,6687559680,13.5,114495488,641323008,19218432,421289984,3678208,187932672
7910813696,6846177280,782745600,6687559680,13.5,114495488,641323008,19218432,421289984,3678208,187932672
7910813696,6846193664,782729216,6687576064,13.5,114495488,641323008,19218432,421289984,3678208,187801600
7910813696,6846193664,782729216,6687576064,13.5,114495488,641323008,19218432,421289984,3678208,187801600
7910813696,6846193664,782729216,6687576064,13.5,114495488,641323008,19218432,421289984,3678208,187801600
7910813696,6846193664,782729216,6687576064,13.5,114495488,641323008,19218432,421289984,3678208,188055552
7910813696,6846193664,782721024,6687576064,13.5,114495488,641323008,19226624,421289984,3678208,188055552
7910813696,6846193664,782721024,6687576064,13.5,114495488,641323008,19226624,421289984,3678208,188055552
7910813696,6846193664,782721024,6687576064,13.5,114495488,641323008,19226624,421289984,3678208,188055552
7910813696,6846193664,782721024,6687576064,13.5,114495488,641323008,19226624,421289984,3678208,188014592
7910813696,6846193664,782721024,6687576064,13.5,114495488,641323008,19226624,421289984,3678208,188014592
7910813696,6846193664,782721024,6687576064,13.5,114495488,641323008,19226624,421289984,3678208,187760640
7910813696,6846193664,782721024,6687576064,13.5,114495488,641323008,19226624,421289984,3678208,187760640
7910813696,6846193664,782721024,6687576064,13.5,114495488,641323008,19226624,421289984,3678208,187760640
7910813696,6846193664,782721024,6687576064,13.5,114495488,641323008,19226624,421289984,3678208,187760640
7910813696,6848368640,780591104,6689701888,13.4,114503680,642371584,19226624,421294080,3678208,187949056
7910813696,6848368640,780591104,6689701888,13.4,114503680,642371584,19226624,421294080,3678208,187949056
7910813696,6848368640,780591104,6689701888,13.4,114503680,642371584,19226624,421294080,3678208,187949056
7910813696,6848368640,780591104,6689701888,13.4,114503680,642371584,19226624,421294080,3678208,188252160
7910813696,6848368640,780591104,6689701888,13.4,114503680,642371584,19226624,421294080,3678208,188252160
7910813696,6848368640,780591104,6689701888,13.4,114503680,642371584,19226624,421294080,3678208,187998208
7910813696,6848110592,780840960,6689443840,13.4,114503680,642371584,19234816,421294080,3678208,187793408
7910813696,6848110592,780840960,6689443840,13.4,114503680,642371584,19234816,421294080,3678208,187793408
7910813696,6848110592,780840960,6689443840,13.4,114503680,642371584,19234816,421294080,3678208,187793408
7910813696,6848110592,780836864,6689443840,13.4,114503680,642416640,19234816,421298176,3678208,188170240
7910813696,6848110592,780836864,6689443840,13.4,114503680,642416640,19234816,421298176,3678208,188170240
7910813696,6848110592,780836864,6689443840,13.4,114503680,642416640,19234816,421298176,3678208,188170240
7910813696,6848368640,780578816,6689701888,13.4,114503680,641282048,19234816,421298176,3678208,188416000
7910813696,6848368640,780578816,6689701888,13.4,114503680,641282048,19234816,421298176,3678208,188416000
7910813696,6848368640,780578816,6689701888,13.4,114503680,641282048,19234816,421298176,3678208,188162048
7910813696,6848368640,780578816,6689701888,13.4,114503680,641282048,19234816,421298176,3678208,187785216
7910813696,6848368640,780578816,6689701888,13.4,114503680,641282048,19234816,421298176,3678208,187785216
